order_id,order_date,ship_date,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-105379,8/13/2022 3:00,8/14/2022 3:00,4173,Customer_5379,Home Office,India,Mumbai,TN,West,464,Office Supplies,Binders,Product_A,1372.26,6,0.25,-325.02
ORD-105380,8/13/2022 4:00,8/14/2022 4:00,1215,Customer_5380,Home Office,India,Delhi,TS,South,122,Furniture,Chairs,Product_A,2953.33,2,0.41,-359.81
ORD-105381,8/13/2022 5:00,8/14/2022 5:00,4509,Customer_5381,Home Office,India,Mumbai,TS,West,296,Furniture,Binders,Product_D,2375.76,6,0.16,-385.41
ORD-105382,8/13/2022 6:00,8/14/2022 6:00,2723,Customer_5382,Corporate,India,Bangalore,KA,North,384,Technology,Storage,Product_B,2779,1,0.18,1298.74
ORD-105383,8/13/2022 7:00,8/14/2022 7:00,2592,Customer_5383,Corporate,India,Mumbai,KA,West,105,Technology,Binders,Product_B,2705.47,2,0.39,784.12
ORD-105384,8/13/2022 8:00,8/14/2022 8:00,3606,Customer_5384,Home Office,India,Hyderabad,DL,East,407,Furniture,Chairs,Product_B,4579.21,5,0.23,-130.03
ORD-105385,8/13/2022 9:00,8/14/2022 9:00,1158,Customer_5385,Corporate,India,Mumbai,DL,East,444,Furniture,Phones,Product_C,4491.02,7,0.33,1849.12
ORD-105386,8/13/2022 10:00,8/14/2022 10:00,3536,Customer_5386,Corporate,India,Chennai,TS,North,188,Furniture,Storage,Product_A,701.41,1,0.09,2.02
ORD-105387,8/13/2022 11:00,8/14/2022 11:00,1685,Customer_5387,Home Office,India,Chennai,MH,West,477,Technology,Chairs,Product_D,1791.04,2,0.13,1304.69
ORD-105388,8/13/2022 12:00,8/14/2022 12:00,4313,Customer_5388,Home Office,India,Bangalore,TN,West,497,Furniture,Storage,Product_C,3788.6,4,0.32,1996.24
ORD-105389,8/13/2022 13:00,8/14/2022 13:00,3841,Customer_5389,Corporate,India,Bangalore,KA,South,372,Technology,Phones,Product_A,3451.54,9,0.06,1976.35
ORD-105390,8/13/2022 14:00,8/14/2022 14:00,2776,Customer_5390,Home Office,India,Bangalore,DL,East,383,Office Supplies,Phones,Product_D,3192.84,8,0.09,1048.34
ORD-105391,8/13/2022 15:00,8/14/2022 15:00,4953,Customer_5391,Home Office,India,Hyderabad,TN,East,364,Office Supplies,Phones,Product_A,4969.67,9,0.16,-117.25
ORD-105392,8/13/2022 16:00,8/14/2022 16:00,3052,Customer_5392,Home Office,India,Hyderabad,TS,South,214,Furniture,Storage,Product_B,1750.98,4,0.09,1982.03
ORD-105393,8/13/2022 17:00,8/14/2022 17:00,4667,Customer_5393,Home Office,India,Mumbai,KA,East,223,Technology,Binders,Product_C,2624.72,7,0.49,1316.83
ORD-105394,8/13/2022 18:00,8/14/2022 18:00,2843,Customer_5394,Corporate,India,Delhi,KA,West,359,Office Supplies,Storage,Product_D,4897.84,3,0.13,1567.31
ORD-105395,8/13/2022 19:00,8/14/2022 19:00,3408,Customer_5395,Home Office,India,Chennai,DL,West,268,Technology,Phones,Product_A,3508.21,8,0.48,1953.37
ORD-105396,8/13/2022 20:00,8/14/2022 20:00,3506,Customer_5396,Consumer,India,Chennai,MH,East,135,Technology,Storage,Product_D,3278.53,7,0.42,8
ORD-105397,8/13/2022 21:00,8/14/2022 21:00,3295,Customer_5397,Home Office,India,Chennai,KA,South,328,Office Supplies,Storage,Product_D,858.26,8,0.17,305.49
ORD-105398,8/13/2022 22:00,8/14/2022 22:00,2589,Customer_5398,Consumer,India,Mumbai,MH,North,233,Furniture,Binders,Product_D,1308.62,9,0.27,114.83
ORD-105399,8/13/2022 23:00,8/14/2022 23:00,2696,Customer_5399,Home Office,India,Mumbai,TN,North,343,Furniture,Phones,Product_B,1949.62,6,0.17,1977.39
ORD-105400,8/14/2022 0:00,8/15/2022 0:00,3993,Customer_5400,Consumer,India,Bangalore,KA,North,164,Office Supplies,Binders,Product_D,2377.75,4,0.35,1136.16
ORD-105401,8/14/2022 1:00,8/15/2022 1:00,3469,Customer_5401,Consumer,India,Delhi,KA,North,336,Technology,Phones,Product_C,2536.33,3,0.18,276.44
ORD-105402,8/14/2022 2:00,8/15/2022 2:00,2946,Customer_5402,Home Office,India,Bangalore,MH,West,102,Furniture,Chairs,Product_C,4520.47,3,0.23,425.85
ORD-105403,8/14/2022 3:00,8/15/2022 3:00,4809,Customer_5403,Home Office,India,Mumbai,DL,North,136,Technology,Phones,Product_A,625.34,6,0.36,635.18
ORD-105404,8/14/2022 4:00,8/15/2022 4:00,3062,Customer_5404,Home Office,India,Hyderabad,TS,West,208,Office Supplies,Storage,Product_A,1316.93,8,0.21,596.54
ORD-105405,8/14/2022 5:00,8/15/2022 5:00,3783,Customer_5405,Consumer,India,Bangalore,TN,West,349,Furniture,Chairs,Product_D,803.81,8,0.34,-66.09
ORD-105406,8/14/2022 6:00,8/15/2022 6:00,4644,Customer_5406,Corporate,India,Mumbai,KA,North,102,Furniture,Storage,Product_B,3703.02,8,0.19,1641.22
ORD-105407,8/14/2022 7:00,8/15/2022 7:00,2145,Customer_5407,Corporate,India,Mumbai,DL,North,334,Furniture,Chairs,Product_C,4855.84,9,0.2,1430.98
ORD-105408,8/14/2022 8:00,8/15/2022 8:00,3324,Customer_5408,Home Office,India,Hyderabad,KA,North,350,Office Supplies,Storage,Product_D,4480.41,1,0.16,1784.06
ORD-105409,8/14/2022 9:00,8/15/2022 9:00,2581,Customer_5409,Corporate,India,Hyderabad,TN,East,242,Office Supplies,Chairs,Product_C,3644.17,7,0.49,813.8
ORD-105410,8/14/2022 10:00,8/15/2022 10:00,3500,Customer_5410,Corporate,India,Hyderabad,TS,East,347,Office Supplies,Chairs,Product_A,205.46,9,0.25,1179.94
ORD-105411,8/14/2022 11:00,8/15/2022 11:00,4461,Customer_5411,Home Office,India,Delhi,KA,South,155,Technology,Storage,Product_B,1800.45,2,0.11,1384.95
ORD-105412,8/14/2022 12:00,8/15/2022 12:00,4365,Customer_5412,Consumer,India,Mumbai,MH,West,160,Technology,Chairs,Product_C,4331.73,4,0.28,985.74
ORD-105413,8/14/2022 13:00,8/15/2022 13:00,4645,Customer_5413,Home Office,India,Hyderabad,DL,North,167,Technology,Storage,Product_A,3300.04,6,0.23,1260.35
ORD-105414,8/14/2022 14:00,8/15/2022 14:00,3645,Customer_5414,Corporate,India,Delhi,TS,East,178,Furniture,Binders,Product_C,1127.05,4,0.39,835.11
ORD-105415,8/14/2022 15:00,8/15/2022 15:00,3493,Customer_5415,Consumer,India,Chennai,KA,South,426,Furniture,Storage,Product_D,2385.79,9,0.47,498.61
ORD-105416,8/14/2022 16:00,8/15/2022 16:00,3257,Customer_5416,Corporate,India,Chennai,TS,West,466,Furniture,Binders,Product_C,530.8,1,0.06,1957.21
ORD-105417,8/14/2022 17:00,8/15/2022 17:00,4661,Customer_5417,Consumer,India,Chennai,MH,West,295,Office Supplies,Chairs,Product_C,2651.93,9,0.49,693.85
ORD-105418,8/14/2022 18:00,8/15/2022 18:00,3761,Customer_5418,Corporate,India,Mumbai,KA,West,294,Office Supplies,Phones,Product_D,4515.04,1,0.08,1594.77
ORD-105419,8/14/2022 19:00,8/15/2022 19:00,3349,Customer_5419,Home Office,India,Delhi,TS,East,122,Furniture,Binders,Product_B,289.72,1,0.14,995.08
ORD-105420,8/14/2022 20:00,8/15/2022 20:00,2932,Customer_5420,Corporate,India,Delhi,KA,North,113,Office Supplies,Phones,Product_B,3108.07,5,0.39,180.89
ORD-105421,8/14/2022 21:00,8/15/2022 21:00,4294,Customer_5421,Corporate,India,Chennai,KA,North,489,Technology,Phones,Product_D,1242.2,1,0.08,-217.75
ORD-105422,8/14/2022 22:00,8/15/2022 22:00,2757,Customer_5422,Consumer,India,Bangalore,TS,West,388,Technology,Storage,Product_B,4952.89,9,0.41,1787.63
ORD-105423,8/14/2022 23:00,8/15/2022 23:00,3050,Customer_5423,Corporate,India,Chennai,KA,West,108,Office Supplies,Storage,Product_B,419,6,0.34,343.23
ORD-105424,8/15/2022 0:00,8/16/2022 0:00,1989,Customer_5424,Home Office,India,Mumbai,MH,South,239,Technology,Phones,Product_D,3124.73,9,0.4,238.34
ORD-105425,8/15/2022 1:00,8/16/2022 1:00,2541,Customer_5425,Home Office,India,Chennai,TS,South,341,Technology,Storage,Product_C,1356.22,5,0.28,1368.04
ORD-105426,8/15/2022 2:00,8/16/2022 2:00,2116,Customer_5426,Home Office,India,Chennai,TS,West,352,Technology,Phones,Product_B,4424.07,6,0.49,1114.95
ORD-105427,8/15/2022 3:00,8/16/2022 3:00,3567,Customer_5427,Consumer,India,Delhi,MH,South,326,Furniture,Storage,Product_A,697.46,2,0.3,1151.72
ORD-105428,8/15/2022 4:00,8/16/2022 4:00,4499,Customer_5428,Consumer,India,Chennai,MH,East,472,Office Supplies,Storage,Product_A,2203.34,9,0.2,-170.67
ORD-105429,8/15/2022 5:00,8/16/2022 5:00,1492,Customer_5429,Corporate,India,Hyderabad,MH,West,194,Office Supplies,Storage,Product_D,1008.27,3,0.48,120.26
ORD-105430,8/15/2022 6:00,8/16/2022 6:00,4306,Customer_5430,Corporate,India,Hyderabad,KA,South,278,Furniture,Phones,Product_A,4017.27,5,0.04,739.59
ORD-105431,8/15/2022 7:00,8/16/2022 7:00,1619,Customer_5431,Corporate,India,Bangalore,KA,West,102,Technology,Chairs,Product_A,1822.07,8,0.26,1671.97
ORD-105432,8/15/2022 8:00,8/16/2022 8:00,4232,Customer_5432,Consumer,India,Mumbai,TN,North,283,Furniture,Storage,Product_D,1014.89,5,0.32,563.49
ORD-105433,8/15/2022 9:00,8/16/2022 9:00,4792,Customer_5433,Consumer,India,Mumbai,KA,East,145,Technology,Storage,Product_A,3656.92,4,0.17,-145.48
ORD-105434,8/15/2022 10:00,8/16/2022 10:00,4823,Customer_5434,Corporate,India,Delhi,MH,West,391,Furniture,Phones,Product_A,4104.36,4,0.05,500.79
ORD-105435,8/15/2022 11:00,8/16/2022 11:00,3378,Customer_5435,Consumer,India,Mumbai,TN,North,240,Technology,Binders,Product_C,2365.74,5,0.21,229
ORD-105436,8/15/2022 12:00,8/16/2022 12:00,3380,Customer_5436,Consumer,India,Bangalore,MH,West,112,Furniture,Phones,Product_D,1956.36,3,0.41,1986.48
ORD-105437,8/15/2022 13:00,8/16/2022 13:00,3097,Customer_5437,Home Office,India,Hyderabad,DL,North,285,Furniture,Storage,Product_B,3197.51,4,0.29,439.67
ORD-105438,8/15/2022 14:00,8/16/2022 14:00,2546,Customer_5438,Home Office,India,Delhi,TS,South,184,Technology,Storage,Product_D,3291.84,5,0.38,1038.96
ORD-105439,8/15/2022 15:00,8/16/2022 15:00,1862,Customer_5439,Corporate,India,Hyderabad,DL,North,142,Technology,Chairs,Product_A,3337.65,4,0.36,936.84
ORD-105440,8/15/2022 16:00,8/16/2022 16:00,2691,Customer_5440,Corporate,India,Bangalore,MH,East,483,Office Supplies,Storage,Product_A,1451.21,3,0.14,-74.79
ORD-105441,8/15/2022 17:00,8/16/2022 17:00,4563,Customer_5441,Home Office,India,Delhi,KA,East,255,Office Supplies,Binders,Product_B,4712.38,1,0.13,-174.67
ORD-105442,8/15/2022 18:00,8/16/2022 18:00,2605,Customer_5442,Consumer,India,Chennai,TS,South,283,Furniture,Storage,Product_B,1145.88,2,0.4,-455.83
ORD-105443,8/15/2022 19:00,8/16/2022 19:00,4752,Customer_5443,Corporate,India,Mumbai,KA,West,146,Furniture,Storage,Product_C,1933.38,9,0.09,-156.47
ORD-105444,8/15/2022 20:00,8/16/2022 20:00,3319,Customer_5444,Corporate,India,Bangalore,KA,East,305,Office Supplies,Chairs,Product_A,1490.1,2,0.28,1316.69
ORD-105445,8/15/2022 21:00,8/16/2022 21:00,1579,Customer_5445,Corporate,India,Delhi,TS,South,309,Office Supplies,Binders,Product_A,4662.51,2,0.48,1081.63
ORD-105446,8/15/2022 22:00,8/16/2022 22:00,2890,Customer_5446,Consumer,India,Hyderabad,TS,East,374,Technology,Binders,Product_A,4159.01,5,0.26,210.1
ORD-105447,8/15/2022 23:00,8/16/2022 23:00,2275,Customer_5447,Home Office,India,Delhi,DL,South,182,Office Supplies,Storage,Product_C,4075.23,9,0.4,38.05
ORD-105448,8/16/2022 0:00,8/17/2022 0:00,3607,Customer_5448,Corporate,India,Chennai,MH,East,196,Furniture,Binders,Product_D,123.08,3,0.13,-421.46
ORD-105449,8/16/2022 1:00,8/17/2022 1:00,3743,Customer_5449,Home Office,India,Bangalore,KA,South,278,Office Supplies,Chairs,Product_B,3460.91,9,0.03,207.75
ORD-105450,8/16/2022 2:00,8/17/2022 2:00,2855,Customer_5450,Home Office,India,Delhi,MH,East,454,Office Supplies,Phones,Product_C,1228.34,4,0.17,340.82
ORD-105451,8/16/2022 3:00,8/17/2022 3:00,4770,Customer_5451,Consumer,India,Bangalore,MH,West,247,Office Supplies,Storage,Product_C,4841.95,3,0.29,1662.75
ORD-105452,8/16/2022 4:00,8/17/2022 4:00,4161,Customer_5452,Consumer,India,Bangalore,TN,North,384,Office Supplies,Storage,Product_A,2700.68,5,0.32,-465.88
ORD-105453,8/16/2022 5:00,8/17/2022 5:00,3493,Customer_5453,Consumer,India,Hyderabad,DL,East,483,Furniture,Binders,Product_B,2867.04,7,0.27,159.83
ORD-105454,8/16/2022 6:00,8/17/2022 6:00,4064,Customer_5454,Consumer,India,Mumbai,KA,South,171,Office Supplies,Storage,Product_D,1846.77,7,0.22,1882.32
ORD-105455,8/16/2022 7:00,8/17/2022 7:00,2355,Customer_5455,Consumer,India,Chennai,TS,West,316,Office Supplies,Storage,Product_A,2729.98,2,0.49,1629.79
ORD-105456,8/16/2022 8:00,8/17/2022 8:00,2162,Customer_5456,Consumer,India,Delhi,TS,East,308,Furniture,Chairs,Product_C,3773.71,7,0.34,1704.5
ORD-105457,8/16/2022 9:00,8/17/2022 9:00,1356,Customer_5457,Corporate,India,Mumbai,MH,South,420,Office Supplies,Phones,Product_C,2853.41,7,0.48,-492.88
ORD-105458,8/16/2022 10:00,8/17/2022 10:00,2624,Customer_5458,Home Office,India,Hyderabad,DL,North,393,Furniture,Phones,Product_B,3242.19,2,0.09,405.64
ORD-105459,8/16/2022 11:00,8/17/2022 11:00,3321,Customer_5459,Consumer,India,Mumbai,DL,South,223,Office Supplies,Binders,Product_B,2415.09,9,0.5,702.4
ORD-105460,8/16/2022 12:00,8/17/2022 12:00,4090,Customer_5460,Corporate,India,Bangalore,KA,East,449,Office Supplies,Chairs,Product_B,3610.36,8,0.35,-230.64
ORD-105461,8/16/2022 13:00,8/17/2022 13:00,3006,Customer_5461,Home Office,India,Bangalore,KA,South,255,Office Supplies,Chairs,Product_A,4507.84,2,0.49,-299.12
ORD-105462,8/16/2022 14:00,8/17/2022 14:00,3358,Customer_5462,Consumer,India,Chennai,MH,South,132,Technology,Chairs,Product_C,350.15,6,0.3,393.18
ORD-105463,8/16/2022 15:00,8/17/2022 15:00,1869,Customer_5463,Consumer,India,Delhi,MH,North,368,Office Supplies,Chairs,Product_B,625.75,8,0.08,1801.96
ORD-105464,8/16/2022 16:00,8/17/2022 16:00,1885,Customer_5464,Corporate,India,Delhi,MH,East,315,Furniture,Storage,Product_D,3459.48,9,0.17,501.11
ORD-105465,8/16/2022 17:00,8/17/2022 17:00,3001,Customer_5465,Home Office,India,Hyderabad,TN,East,200,Technology,Binders,Product_B,1950.75,1,0.03,1391.8
ORD-105466,8/16/2022 18:00,8/17/2022 18:00,3201,Customer_5466,Consumer,India,Chennai,DL,North,279,Office Supplies,Binders,Product_B,1479.93,7,0.08,995.15
ORD-105467,8/16/2022 19:00,8/17/2022 19:00,2413,Customer_5467,Home Office,India,Delhi,MH,West,226,Furniture,Storage,Product_A,975.11,5,0.5,1718.54
ORD-105468,8/16/2022 20:00,8/17/2022 20:00,2283,Customer_5468,Corporate,India,Bangalore,DL,South,432,Office Supplies,Binders,Product_A,2905.92,9,0.46,333.65
ORD-105469,8/16/2022 21:00,8/17/2022 21:00,1619,Customer_5469,Consumer,India,Chennai,TS,South,476,Furniture,Chairs,Product_A,1802.91,9,0.45,-167.2
ORD-105470,8/16/2022 22:00,8/17/2022 22:00,1882,Customer_5470,Home Office,India,Mumbai,TS,South,268,Office Supplies,Storage,Product_A,2589.01,3,0,-157.83
ORD-105471,8/16/2022 23:00,8/17/2022 23:00,1796,Customer_5471,Corporate,India,Chennai,DL,East,404,Furniture,Storage,Product_B,4796.95,7,0.23,-29.42
ORD-105472,8/17/2022 0:00,8/18/2022 0:00,4642,Customer_5472,Corporate,India,Chennai,TS,East,465,Furniture,Phones,Product_C,3815.51,3,0.39,1521.8
ORD-105473,8/17/2022 1:00,8/18/2022 1:00,3172,Customer_5473,Consumer,India,Delhi,TS,South,234,Technology,Storage,Product_D,4000.16,4,0.11,928.05
ORD-105474,8/17/2022 2:00,8/18/2022 2:00,4425,Customer_5474,Home Office,India,Hyderabad,TS,East,391,Technology,Phones,Product_D,708.57,8,0.21,864.16
ORD-105475,8/17/2022 3:00,8/18/2022 3:00,2296,Customer_5475,Consumer,India,Hyderabad,KA,North,192,Furniture,Storage,Product_C,1692.4,1,0.1,-192.48
ORD-105476,8/17/2022 4:00,8/18/2022 4:00,1618,Customer_5476,Consumer,India,Delhi,KA,North,320,Furniture,Binders,Product_D,620.55,4,0.35,-55.83
ORD-105477,8/17/2022 5:00,8/18/2022 5:00,2834,Customer_5477,Home Office,India,Delhi,DL,East,254,Technology,Phones,Product_B,4845.75,4,0.35,13.19
ORD-105478,8/17/2022 6:00,8/18/2022 6:00,1244,Customer_5478,Home Office,India,Delhi,DL,South,379,Furniture,Phones,Product_C,3442.72,3,0.14,1381.76
ORD-105479,8/17/2022 7:00,8/18/2022 7:00,3895,Customer_5479,Home Office,India,Hyderabad,TN,South,298,Office Supplies,Phones,Product_A,194.25,2,0.24,1238.91
ORD-105480,8/17/2022 8:00,8/18/2022 8:00,3497,Customer_5480,Corporate,India,Delhi,KA,South,436,Office Supplies,Phones,Product_A,2429.97,8,0.23,958.83
ORD-105481,8/17/2022 9:00,8/18/2022 9:00,1929,Customer_5481,Corporate,India,Mumbai,DL,South,340,Furniture,Chairs,Product_A,1391.28,6,0.39,-245.66
ORD-105482,8/17/2022 10:00,8/18/2022 10:00,2270,Customer_5482,Home Office,India,Mumbai,KA,East,197,Furniture,Storage,Product_B,2745.8,2,0.34,-114.67
ORD-105483,8/17/2022 11:00,8/18/2022 11:00,1519,Customer_5483,Corporate,India,Bangalore,TN,West,349,Technology,Chairs,Product_A,975.42,8,0.03,143.22
ORD-105484,8/17/2022 12:00,8/18/2022 12:00,4212,Customer_5484,Consumer,India,Mumbai,DL,West,204,Technology,Binders,Product_A,378.59,8,0.08,1577.17
ORD-105485,8/17/2022 13:00,8/18/2022 13:00,3409,Customer_5485,Home Office,India,Chennai,DL,South,360,Furniture,Storage,Product_A,1683.57,7,0.42,1305.77
ORD-105486,8/17/2022 14:00,8/18/2022 14:00,1007,Customer_5486,Consumer,India,Bangalore,DL,South,228,Office Supplies,Chairs,Product_D,1547.98,8,0.48,1787
ORD-105487,8/17/2022 15:00,8/18/2022 15:00,3525,Customer_5487,Home Office,India,Mumbai,DL,South,426,Technology,Storage,Product_C,3613.12,9,0.32,-414.82
ORD-105488,8/17/2022 16:00,8/18/2022 16:00,4423,Customer_5488,Consumer,India,Chennai,MH,West,477,Office Supplies,Chairs,Product_D,2425.29,3,0.18,1553.11
ORD-105489,8/17/2022 17:00,8/18/2022 17:00,3019,Customer_5489,Home Office,India,Mumbai,KA,North,358,Office Supplies,Binders,Product_B,1527.51,2,0.11,-439.94
ORD-105490,8/17/2022 18:00,8/18/2022 18:00,1494,Customer_5490,Consumer,India,Chennai,KA,West,391,Office Supplies,Chairs,Product_B,2895.11,7,0.37,1163.67
ORD-105491,8/17/2022 19:00,8/18/2022 19:00,2629,Customer_5491,Home Office,India,Delhi,KA,East,476,Office Supplies,Binders,Product_B,449.46,2,0.32,1124.8
ORD-105492,8/17/2022 20:00,8/18/2022 20:00,3880,Customer_5492,Home Office,India,Chennai,TN,West,239,Technology,Phones,Product_D,3345.53,3,0.45,169.83
ORD-105493,8/17/2022 21:00,8/18/2022 21:00,4498,Customer_5493,Corporate,India,Delhi,MH,East,114,Furniture,Chairs,Product_C,821.72,6,0.45,1372.15
ORD-105494,8/17/2022 22:00,8/18/2022 22:00,2062,Customer_5494,Consumer,India,Chennai,KA,South,487,Furniture,Phones,Product_A,1470.53,9,0.15,555.71
ORD-105495,8/17/2022 23:00,8/18/2022 23:00,3640,Customer_5495,Corporate,India,Chennai,KA,East,283,Technology,Binders,Product_B,1482.4,9,0.4,1083.45
ORD-105496,8/18/2022 0:00,8/19/2022 0:00,1186,Customer_5496,Consumer,India,Mumbai,DL,South,115,Office Supplies,Phones,Product_B,2382.67,2,0.13,1075.59
ORD-105497,8/18/2022 1:00,8/19/2022 1:00,4667,Customer_5497,Corporate,India,Chennai,DL,North,320,Furniture,Chairs,Product_D,4770.47,1,0.39,1703.8
ORD-105498,8/18/2022 2:00,8/19/2022 2:00,4671,Customer_5498,Home Office,India,Mumbai,DL,South,489,Furniture,Storage,Product_A,1690.83,6,0.08,1185.39
ORD-105499,8/18/2022 3:00,8/19/2022 3:00,3801,Customer_5499,Corporate,India,Chennai,KA,South,162,Furniture,Chairs,Product_A,1478.48,7,0.17,1176.59
ORD-105500,8/18/2022 4:00,8/19/2022 4:00,2877,Customer_5500,Corporate,India,Hyderabad,DL,North,340,Office Supplies,Phones,Product_D,927.13,8,0.04,991.11
ORD-105501,8/18/2022 5:00,8/19/2022 5:00,3140,Customer_5501,Home Office,India,Bangalore,KA,South,378,Furniture,Phones,Product_D,2020.65,4,0.15,-249.6
ORD-105502,8/18/2022 6:00,8/19/2022 6:00,1085,Customer_5502,Corporate,India,Mumbai,TN,South,432,Technology,Chairs,Product_D,992,7,0.16,252.52
ORD-105503,8/18/2022 7:00,8/19/2022 7:00,4115,Customer_5503,Home Office,India,Mumbai,TN,South,356,Furniture,Chairs,Product_C,775.07,9,0.33,648.52
ORD-105504,8/18/2022 8:00,8/19/2022 8:00,1136,Customer_5504,Consumer,India,Delhi,TS,West,284,Furniture,Chairs,Product_B,4301.06,1,0.36,125.81
ORD-105505,8/18/2022 9:00,8/19/2022 9:00,3468,Customer_5505,Corporate,India,Hyderabad,MH,East,175,Technology,Chairs,Product_B,357.93,3,0.29,-86.06
ORD-105506,8/18/2022 10:00,8/19/2022 10:00,3121,Customer_5506,Home Office,India,Delhi,DL,South,126,Office Supplies,Binders,Product_B,3583.04,5,0.39,779.24
ORD-105507,8/18/2022 11:00,8/19/2022 11:00,4619,Customer_5507,Home Office,India,Hyderabad,DL,West,124,Furniture,Storage,Product_C,1092.6,7,0.23,1587.92
ORD-105508,8/18/2022 12:00,8/19/2022 12:00,2636,Customer_5508,Corporate,India,Hyderabad,MH,South,441,Office Supplies,Phones,Product_D,157.4,5,0.31,1085.21
ORD-105509,8/18/2022 13:00,8/19/2022 13:00,4583,Customer_5509,Consumer,India,Chennai,MH,East,161,Office Supplies,Binders,Product_B,3996.21,1,0.18,1236.67
ORD-105510,8/18/2022 14:00,8/19/2022 14:00,4227,Customer_5510,Corporate,India,Delhi,TS,South,245,Office Supplies,Chairs,Product_B,3541.2,1,0.26,-146.39
ORD-105511,8/18/2022 15:00,8/19/2022 15:00,4326,Customer_5511,Home Office,India,Bangalore,MH,East,332,Furniture,Chairs,Product_B,1738.06,1,0.07,1493.83
ORD-105512,8/18/2022 16:00,8/19/2022 16:00,3218,Customer_5512,Consumer,India,Hyderabad,KA,West,448,Furniture,Binders,Product_C,488.73,8,0.31,-222.51
ORD-105513,8/18/2022 17:00,8/19/2022 17:00,2751,Customer_5513,Corporate,India,Hyderabad,DL,West,385,Technology,Chairs,Product_D,1867.29,7,0.1,205.09
ORD-105514,8/18/2022 18:00,8/19/2022 18:00,3217,Customer_5514,Home Office,India,Mumbai,MH,South,183,Office Supplies,Phones,Product_B,988.51,3,0.23,1692.37
ORD-105515,8/18/2022 19:00,8/19/2022 19:00,2787,Customer_5515,Corporate,India,Chennai,KA,North,274,Technology,Phones,Product_B,4669.27,4,0.33,1804.49
ORD-105516,8/18/2022 20:00,8/19/2022 20:00,1871,Customer_5516,Consumer,India,Bangalore,MH,East,480,Furniture,Phones,Product_C,2695.15,8,0.21,-280.78
ORD-105517,8/18/2022 21:00,8/19/2022 21:00,3369,Customer_5517,Consumer,India,Hyderabad,KA,South,269,Furniture,Binders,Product_D,4822.83,7,0.11,-94.7
ORD-105518,8/18/2022 22:00,8/19/2022 22:00,4638,Customer_5518,Consumer,India,Mumbai,TN,West,389,Technology,Chairs,Product_D,1821.44,7,0.33,396.05
ORD-105519,8/18/2022 23:00,8/19/2022 23:00,3503,Customer_5519,Consumer,India,Delhi,KA,South,103,Technology,Binders,Product_B,2826.67,6,0.43,1291.16
ORD-105520,8/19/2022 0:00,8/20/2022 0:00,1943,Customer_5520,Consumer,India,Hyderabad,TS,East,386,Office Supplies,Phones,Product_A,1031.6,9,0.25,-127.32
ORD-105521,8/19/2022 1:00,8/20/2022 1:00,2626,Customer_5521,Corporate,India,Mumbai,KA,South,406,Furniture,Binders,Product_C,4061.3,6,0.28,-113.17
ORD-105522,8/19/2022 2:00,8/20/2022 2:00,3837,Customer_5522,Consumer,India,Delhi,MH,East,149,Office Supplies,Chairs,Product_A,301.39,1,0.2,863.64
ORD-105523,8/19/2022 3:00,8/20/2022 3:00,3660,Customer_5523,Consumer,India,Chennai,TN,West,369,Office Supplies,Chairs,Product_A,3508.52,5,0.29,975.39
ORD-105524,8/19/2022 4:00,8/20/2022 4:00,4226,Customer_5524,Home Office,India,Delhi,TN,North,107,Furniture,Storage,Product_B,2019.13,8,0.25,-280.12
ORD-105525,8/19/2022 5:00,8/20/2022 5:00,3936,Customer_5525,Consumer,India,Hyderabad,KA,North,456,Furniture,Storage,Product_B,2934.24,6,0.37,512.71
ORD-105526,8/19/2022 6:00,8/20/2022 6:00,1348,Customer_5526,Home Office,India,Bangalore,MH,West,168,Office Supplies,Storage,Product_B,3002.07,5,0.12,1330.57
ORD-105527,8/19/2022 7:00,8/20/2022 7:00,4522,Customer_5527,Home Office,India,Delhi,TN,West,491,Technology,Phones,Product_C,3582.9,9,0.24,353.92
ORD-105528,8/19/2022 8:00,8/20/2022 8:00,4947,Customer_5528,Home Office,India,Bangalore,KA,South,238,Furniture,Storage,Product_C,1100.88,7,0.16,105.51
ORD-105529,8/19/2022 9:00,8/20/2022 9:00,2676,Customer_5529,Corporate,India,Bangalore,KA,West,347,Office Supplies,Phones,Product_C,2703.79,7,0.05,-214.14
ORD-105530,8/19/2022 10:00,8/20/2022 10:00,2196,Customer_5530,Corporate,India,Delhi,KA,West,128,Technology,Binders,Product_A,2191.94,1,0.19,661.65
ORD-105531,8/19/2022 11:00,8/20/2022 11:00,1009,Customer_5531,Home Office,India,Chennai,TN,East,282,Office Supplies,Chairs,Product_C,1482.69,2,0.48,1850.25
ORD-105532,8/19/2022 12:00,8/20/2022 12:00,3787,Customer_5532,Corporate,India,Delhi,DL,South,312,Furniture,Binders,Product_D,2529.07,5,0.23,1035.14
ORD-105533,8/19/2022 13:00,8/20/2022 13:00,4336,Customer_5533,Consumer,India,Mumbai,MH,East,496,Technology,Storage,Product_C,4764.87,3,0.27,-333.62
ORD-105534,8/19/2022 14:00,8/20/2022 14:00,2461,Customer_5534,Corporate,India,Bangalore,TS,South,419,Technology,Storage,Product_B,4749.54,8,0.37,146
